Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,164.41873168945312,144.24501037597656,0.15660352,0.20971777,0.30850747,0.07608291,0.65114987,0.00017556548,0.094565116,0.9919398356612312,Accepted
HiResCAM,1.0,130.38540649414062,144.24501037597656,0.14409398,0.16630791,0.22246574,0.06618587,0.45305884,0.00033572316,0.38269034,1.0,Accepted
GradCAMElementWise,1.0,117.58731079101562,144.24501037597656,0.11951699,0.14998381,0.21514484,0.054551482,0.45589387,0.00021752715,0.32253003,1.0,Accepted
GradCAMPlusPlus,1.0,165.8907470703125,144.24501037597656,0.19601566,0.21159536,0.2990855,0.08263855,0.62279683,0.00010687113,0.26027638,0.999999999999868,Accepted
XGradCAM,1.0,156.3514404296875,144.24501037597656,0.15143287,0.19942786,0.3034125,0.06817892,0.6497542,0.0001333952,-0.1862392,0.9999998498682079,Accepted
AblationCAM,1.0,237.8171844482422,144.24501037597656,0.30275697,0.30333826,0.42982832,0.16475517,0.8033004,0.0012407005,-0.2809103,0.9999999999999989,Accepted
ScoreCAM,1.0,197.36917114257812,144.24501037597656,0.22079746,0.2517464,0.3549522,0.106276736,0.7229626,0.0009188354,0.18512192,0.9999998213936341,Accepted
EigenCAM,1.0,108.45477294921875,144.24501037597656,0.11492048,0.13833518,0.17892563,0.056202583,0.3581944,0.00046664476,0.031788412,0.6259332790399439,Accepted
EigenGradCAM,1.0,142.04273986816406,144.24501037597656,0.112901226,0.18117696,0.27636993,0.018492592,0.66162723,5.4836273e-06,0.10035795,0.995086404783561,Accepted
LayerCAM,1.0,117.58731079101562,144.24501037597656,0.11951699,0.14998381,0.21514484,0.054551482,0.45589387,0.00021752715,0.32253003,1.0,Accepted
FullGrad,1.0,160.60153198242188,144.24501037597656,0.172172,0.20484889,0.27890056,0.0944605,0.55344963,4.0709972e-05,0.0038601272,0.08593386493335997,Accepted
KPCA_CAM,1.0,155.26565551757812,144.24501037597656,0.16312861,0.19804293,0.2716748,0.071516216,0.5705768,2.2113323e-05,0.52139926,1.0,Accepted
FEM,1.0,202.94583129882812,144.24501037597656,0.2610206,0.25885946,0.37834156,0.12082963,0.7534693,0.00041799247,-0.035644904,0.68112927373092,Accepted
ShapleyCAM,1.0,266.6279602050781,144.24501037597656,0.3425662,0.34008664,0.48328027,0.19802403,0.70815754,0.0008754432,0.17440262,0.9999991039008137,Accepted
FinerCAM,1.0,147.83407592773438,144.24501037597656,0.13150114,0.18856385,0.2560733,0.072576,0.5302522,0.0003501624,0.43612057,1.0,Accepted
