Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,103.87660217285156,114.45982360839844,0.109175995,0.13249566,0.18334702,0.043968942,0.3853886,4.6670437e-05,0.06558008,0.9335372338004385,Accepted
HiResCAM,1.0,90.34839630126953,114.45982360839844,0.08698161,0.11524029,0.14670318,0.042574883,0.3004297,0.00037689507,0.17770614,0.9999994492783884,Accepted
GradCAMElementWise,0.9987244606018066,88.86459350585938,114.45982360839844,0.081481814,0.11334771,0.15071556,0.03740123,0.3027218,0.0,0.20865276,0.9999999963204412,Accepted
GradCAMPlusPlus,1.0,129.46917724609375,114.45982360839844,0.14304322,0.16513926,0.21750015,0.08133936,0.4206432,0.000318408,-0.033407003,0.6497804462897608,Accepted
XGradCAM,1.0,135.31155395507812,114.45982360839844,0.135017,0.17259127,0.24334228,0.070838824,0.50052285,0.0008737296,0.06832881,0.9441739149090804,Accepted
AblationCAM,1.0,105.13750457763672,114.45982360839844,0.10219866,0.13410395,0.18843478,0.044296436,0.4030169,0.0005299151,0.15226734,0.9999814506915038,Accepted
ScoreCAM,1.0,137.9423370361328,114.45982360839844,0.15803911,0.17594683,0.2572848,0.07328607,0.5259752,7.57426e-05,0.08453115,0.9820832948285925,Accepted
EigenCAM,0.9987244606018066,154.2415313720703,114.45982360839844,0.17065191,0.19673663,0.28549892,0.079534896,0.58958256,0.0,0.46167138,1.0,Accepted
EigenGradCAM,1.0,201.52850341796875,114.45982360839844,0.24461862,0.25705168,0.38800982,0.14399521,0.6273625,3.0338764e-05,-0.05620368,0.8841506125674892,Accepted
LayerCAM,0.9987244606018066,88.86459350585938,114.45982360839844,0.081481814,0.11334771,0.15071556,0.03740123,0.3027218,0.0,0.20865276,0.9999999963204412,Accepted
FullGrad,0.9987244606018066,74.31890869140625,114.45982360839844,0.08556275,0.09479453,0.13709442,0.04213077,0.27948946,0.0,0.19464661,0.9999999607158452,Accepted
KPCA_CAM,0.9795918464660645,165.80906677246094,114.45982360839844,0.16114244,0.21149115,0.30517015,0.086358935,0.6303368,0.0,0.4496628,1.0,Accepted
FEM,1.0,120.0032730102539,114.45982360839844,0.11779544,0.1530654,0.20928738,0.06585071,0.42317975,0.00018836558,-0.031564966,0.6225629103755372,Accepted
ShapleyCAM,1.0,134.66928100585938,114.45982360839844,0.13930047,0.17177205,0.26246434,0.066339284,0.54318297,0.00014615059,0.0651844,0.9318766683951923,Accepted
FinerCAM,1.0,199.67852783203125,114.45982360839844,0.26321703,0.254692,0.3548204,0.14862831,0.63082427,0.00010102987,-0.13241766,0.9997993240510734,Accepted
