Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,163.7452850341797,127.91368103027344,0.18766911,0.20885879,0.29472592,0.08599733,0.59735894,0.001475066,0.29733527,1.0,Accepted
HiResCAM,1.0,97.4245376586914,127.91368103027344,0.08235352,0.124266,0.16006419,0.0359611,0.34482074,0.00019446015,0.32162395,1.0,Accepted
GradCAMElementWise,1.0,112.15164184570312,127.91368103027344,0.10520941,0.14305057,0.17474106,0.049537044,0.36196154,0.00023986399,0.28656745,0.9999999999999998,Accepted
GradCAMPlusPlus,1.0,166.3046112060547,127.91368103027344,0.22149056,0.21212322,0.29794818,0.10906403,0.5780835,9.5546246e-05,-0.005367279,0.11927097263227737,Accepted
XGradCAM,1.0,128.42343139648438,127.91368103027344,0.13777068,0.16380541,0.21440488,0.06821214,0.43191898,0.00083965063,0.092293456,0.9902794619418388,Accepted
AblationCAM,1.0,216.21681213378906,127.91368103027344,0.23566745,0.27578676,0.3928256,0.12234782,0.7860123,0.00058180094,-0.22400355,0.9999999997744687,Accepted
ScoreCAM,1.0,233.3439178466797,127.91368103027344,0.28470343,0.29763258,0.3915465,0.16407585,0.7314565,0.00027744472,-0.16570365,0.9999969075619068,Accepted
EigenCAM,1.0,120.7880859375,127.91368103027344,0.08635269,0.15406644,0.19898714,0.044596113,0.42478323,0.00029926002,0.6646975,1.0,Accepted
EigenGradCAM,1.0,256.22991943359375,127.91368103027344,0.30654877,0.3268239,0.5125278,0.119382635,0.8085312,0.0004954338,0.0820037,0.9783417710920509,Accepted
LayerCAM,1.0,112.15164184570312,127.91368103027344,0.10520941,0.14305057,0.17474106,0.049537044,0.36196154,0.00023986399,0.28656745,0.9999999999999998,Accepted
FullGrad,1.0,159.8325958251953,127.91368103027344,0.19745629,0.2038681,0.30429852,0.08569826,0.58824027,4.10676e-05,0.032721236,0.6397973667028296,Accepted
KPCA_CAM,1.0,182.0657958984375,127.91368103027344,0.12726396,0.2322268,0.36859643,0.061552323,0.82691777,4.7504902e-05,0.6138438,1.0,Accepted
FEM,0.9987244606018066,130.79095458984375,127.91368103027344,0.13999715,0.16682519,0.22947855,0.07293214,0.45756575,0.0,-0.020360935,0.4308174967043661,Accepted
ShapleyCAM,1.0,130.8581085205078,127.91368103027344,0.13633615,0.16691086,0.2500022,0.069210514,0.49724072,0.00052036345,0.2685359,0.9999999999999796,Accepted
FinerCAM,1.0,214.23580932617188,127.91368103027344,0.2952663,0.27325997,0.41724646,0.10532166,0.7613261,0.0006260574,-0.11948863,0.9991987419569274,Accepted
