Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,197.47259521484375,167.15304565429688,0.21563193,0.25187832,0.37693566,0.10194622,0.77412754,0.0007407665,0.013542406,0.2950150252528868,Accepted
HiResCAM,1.0,176.2045135498047,167.15304565429688,0.18792036,0.22475067,0.33107674,0.090504386,0.6725048,0.0005521178,0.030064844,0.5994626110441869,Accepted
GradCAMElementWise,1.0,114.78486633300781,167.15304565429688,0.10976881,0.14640927,0.20891681,0.05511943,0.4332754,4.0382147e-05,0.05869303,0.8994512621694695,Accepted
GradCAMPlusPlus,1.0,165.28262329101562,167.15304565429688,0.1793701,0.21081965,0.29804662,0.0992972,0.58845305,0.00020384789,-0.063799135,0.9257945974097173,Accepted
XGradCAM,1.0,168.15301513671875,167.15304565429688,0.16906285,0.21448089,0.3254839,0.08418083,0.67258865,0.00011143088,0.015882596,0.3429802316505448,Accepted
AblationCAM,1.0,147.82989501953125,167.15304565429688,0.15727013,0.18855856,0.25672284,0.0846622,0.5143534,5.2712858e-05,0.05421584,0.8706665459896541,Accepted
ScoreCAM,0.9579081535339355,129.9586639404297,167.15304565429688,0.1234923,0.1657636,0.24558294,0.034882303,0.5590861,0.0,0.063732386,0.9254906429791283,Accepted
EigenCAM,1.0,174.39089965820312,167.15304565429688,0.20688452,0.2224374,0.30491394,0.11707461,0.5839292,0.0005965531,-0.1461719,0.9999601537639065,Accepted
EigenGradCAM,1.0,162.51544189453125,167.15304565429688,0.16289021,0.2072901,0.3152867,0.07622071,0.6626422,0.000707872,0.18673217,0.9999998609877939,Accepted
LayerCAM,1.0,114.78486633300781,167.15304565429688,0.10976881,0.14640927,0.20891681,0.05511943,0.4332754,4.0382147e-05,0.05869303,0.8994512621694695,Accepted
FullGrad,0.9987244606018066,77.9308853149414,167.15304565429688,0.07924403,0.09940163,0.14943533,0.030961337,0.31720394,0.0,0.12485037,0.9995415917586806,Accepted
KPCA_CAM,1.0,203.02793884277344,167.15304565429688,0.24159838,0.2589642,0.38476056,0.11457164,0.7611928,0.00026720762,0.032552082,0.6373074173036053,Accepted
FEM,0.9693877696990967,166.25450134277344,167.15304565429688,0.1911983,0.21205932,0.30828795,0.06954356,0.65832263,0.0,-0.16745505,0.9999975780169208,Accepted
ShapleyCAM,1.0,226.40281677246094,167.15304565429688,0.23941368,0.28877908,0.43975514,0.115734294,0.9146166,0.0016727746,0.15023033,0.9999759707332745,Accepted
FinerCAM,1.0,186.71371459960938,167.15304565429688,0.18553062,0.23815525,0.35243094,0.08148779,0.7579281,0.0007491112,0.09683815,0.9933427595309956,Accepted
