Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,186.9032440185547,110.35067749023438,0.23113684,0.23839697,0.3471349,0.13237675,0.5258978,0.0010876656,-0.32956362,1.0,Accepted
HiResCAM,1.0,95.93607330322266,110.35067749023438,0.08832066,0.122367434,0.16647704,0.036902644,0.3409832,0.00022655725,0.10278778,0.996037085376667,Accepted
GradCAMElementWise,1.0,117.84693145751953,110.35067749023438,0.12504572,0.15031497,0.1936639,0.068733245,0.3775382,0.0005631447,0.06692268,0.9389239961788154,Accepted
GradCAMPlusPlus,1.0,213.123046875,110.35067749023438,0.26057905,0.2718406,0.38181984,0.12505832,0.7592837,0.00037896633,0.09617671,0.9929590570957947,Accepted
XGradCAM,1.0,260.1532287597656,110.35067749023438,0.28773835,0.33182815,0.48253578,0.15056373,0.9520392,0.00044453144,-0.09830853,0.9941294164344422,Accepted
AblationCAM,1.0,217.24754333496094,110.35067749023438,0.26307398,0.27710143,0.42020887,0.12588964,0.67643607,0.00060524046,-0.4304667,1.0,Accepted
ScoreCAM,1.0,199.2803497314453,110.35067749023438,0.22097018,0.2541841,0.35090548,0.12933621,0.6691528,0.0003299713,0.012452535,0.2722549695859988,Accepted
EigenCAM,1.0,209.5748748779297,110.35067749023438,0.2441715,0.26731488,0.39991805,0.100243494,0.8068323,1.18762255e-05,0.4482161,1.0,Accepted
EigenGradCAM,1.0,226.3924102783203,110.35067749023438,0.2579232,0.28876582,0.40006512,0.14336763,0.7809356,0.00022873678,-0.10145964,0.995540387662035,Accepted
LayerCAM,1.0,117.84693145751953,110.35067749023438,0.12504572,0.15031497,0.1936639,0.068733245,0.3775382,0.0005631447,0.06692268,0.9389239961788154,Accepted
FullGrad,1.0,80.16960906982422,110.35067749023438,0.08252314,0.10225716,0.15470031,0.034471743,0.32660002,0.000254184,0.014942549,0.3238675342268712,Accepted
KPCA_CAM,0.9438775777816772,206.1802215576172,110.35067749023438,0.17422056,0.262985,0.42740047,0.06549318,0.9435896,0.0,0.61262286,1.0,Accepted
FEM,1.0,142.66429138183594,110.35067749023438,0.16126016,0.18196976,0.2563693,0.09428203,0.49906373,1.3709068e-05,0.23764077,0.9999999999841733,Accepted
ShapleyCAM,1.0,140.64695739746094,110.35067749023438,0.14051619,0.17939661,0.24858642,0.06346326,0.5221804,0.00040346384,0.24242163,0.9999999999940087,Accepted
FinerCAM,1.0,307.26092529296875,110.35067749023438,0.39448756,0.3919144,0.5497254,0.25139767,0.9330732,0.0003785193,-0.26201522,0.9999999999999104,Accepted
