Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,125.42486572265625,84.05630493164062,0.12521237,0.1599807,0.21128082,0.057870373,0.4398216,0.00025992468,0.31052792,1.0,Accepted
HiResCAM,1.0,105.01515197753906,84.05630493164062,0.10076716,0.1339479,0.18210721,0.05616664,0.3699355,3.5971403e-05,0.36043215,1.0,Accepted
GradCAMElementWise,0.9987244606018066,94.81299591064453,84.05630493164062,0.090789355,0.120934956,0.15877259,0.044788197,0.32773548,0.0,0.32452545,1.0,Accepted
GradCAMPlusPlus,1.0,170.64349365234375,84.05630493164062,0.20842664,0.21765749,0.31311533,0.111202866,0.5879903,0.0042769015,0.09274709,0.9906334556234563,Accepted
XGradCAM,1.0,152.3815155029297,84.05630493164062,0.16435601,0.19436418,0.26984525,0.07108,0.56137115,0.00029921532,0.18244627,0.9999997304405439,Accepted
AblationCAM,1.0,210.22555541992188,84.05630493164062,0.25552988,0.26814485,0.3478815,0.16096005,0.62513757,0.0001463145,0.040111788,0.7380479684775828,Accepted
ScoreCAM,1.0,129.35009765625,84.05630493164062,0.13385914,0.16498737,0.22765473,0.06784055,0.46690133,0.00021234155,0.05985737,0.9060332086369799,Accepted
EigenCAM,1.0,246.00767517089844,84.05630493164062,0.3147147,0.3137853,0.38211107,0.22605717,0.61330897,0.006588429,-0.44423938,1.0,Accepted
EigenGradCAM,1.0,120.97468566894531,84.05630493164062,0.13153136,0.15430444,0.2171529,0.060380794,0.44493052,0.00029584765,0.3454744,1.0,Accepted
LayerCAM,0.9987244606018066,94.81299591064453,84.05630493164062,0.090789355,0.120934956,0.15877259,0.044788197,0.32773548,0.0,0.32452545,1.0,Accepted
FullGrad,0.9987244606018066,77.97366333007812,84.05630493164062,0.081077814,0.099456206,0.14010477,0.040156044,0.28792366,0.0,0.002508022,0.05589651957825048,Accepted
KPCA_CAM,0.9387755393981934,73.84261322021484,84.05630493164062,0.07000676,0.094187,0.13723965,0.019210372,0.31214657,0.0,0.3324749,1.0,Accepted
FEM,0.9987244606018066,89.92806243896484,84.05630493164062,0.088601336,0.114704154,0.16363168,0.03523675,0.3506172,0.0,0.32569426,1.0,Accepted
ShapleyCAM,1.0,171.74755859375,84.05630493164062,0.14934543,0.21906574,0.34964374,0.05744973,0.7661514,3.85046e-05,0.38197812,1.0,Accepted
FinerCAM,1.0,173.487548828125,84.05630493164062,0.1896991,0.22128513,0.3226915,0.08225301,0.68241125,5.994737e-05,0.29592058,1.0,Accepted
