Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,208.08474731445312,110.49613952636719,0.259445,0.2654142,0.37594777,0.13848576,0.7280463,0.0002488196,0.08142503,0.9773953486126428,Accepted
HiResCAM,1.0,116.59364318847656,110.49613952636719,0.11982308,0.14871639,0.21773948,0.055102218,0.46053487,0.00021748245,-0.05358307,0.8661284051445284,Accepted
GradCAMElementWise,1.0,100.62360382080078,110.49613952636719,0.11254458,0.12834643,0.180089,0.05832026,0.3622969,0.0003373623,-0.07367975,0.9608442961223816,Accepted
GradCAMPlusPlus,1.0,128.5559539794922,110.49613952636719,0.11706613,0.16397443,0.23084192,0.046816383,0.50620055,0.00023692846,0.21328586,0.9999999983807535,Accepted
XGradCAM,1.0,133.3618621826172,110.49613952636719,0.14595942,0.17010441,0.24464215,0.06710604,0.5046905,0.00044679642,0.057287004,0.8910195171537247,Accepted
AblationCAM,1.0,170.8374786376953,110.49613952636719,0.17868315,0.21790494,0.2961778,0.09153612,0.6029696,0.00019779801,-0.021957954,0.46072972478828556,Accepted
ScoreCAM,1.0,171.1579132080078,110.49613952636719,0.18606472,0.21831365,0.2887222,0.113330424,0.55085146,0.0013652146,0.12698369,0.9996351813654829,Accepted
EigenCAM,1.0,99.0772476196289,110.49613952636719,0.09882619,0.12637405,0.17509507,0.05163984,0.35915297,0.00019532442,0.18978718,0.9999999141104892,Accepted
EigenGradCAM,1.0,119.15411376953125,110.49613952636719,0.13311908,0.15198229,0.24667382,0.047116272,0.54257286,2.1159649e-05,0.27239865,0.9999999999999917,Accepted
LayerCAM,1.0,100.62360382080078,110.49613952636719,0.11254458,0.12834643,0.180089,0.05832026,0.3622969,0.0003373623,-0.07367975,0.9608442961223816,Accepted
FullGrad,1.0,104.98297119140625,110.49613952636719,0.12052071,0.13390686,0.20865285,0.05214008,0.4306632,0.000115931034,-0.13673729,0.9998772608702228,Accepted
KPCA_CAM,0.8826530575752258,153.5301971435547,110.49613952636719,0.15818241,0.19582932,0.30885333,0.045924053,0.692559,0.0,0.51410806,1.0,Accepted
FEM,1.0,124.39440155029297,110.49613952636719,0.12523083,0.15866634,0.20860615,0.06163837,0.42822653,0.0008279979,-0.11420889,0.9986410672169648,Accepted
ShapleyCAM,1.0,169.04885864257812,110.49613952636719,0.14678647,0.21562354,0.34521958,0.07169081,0.676275,0.0004196763,-0.08274317,0.9795009749628978,Accepted
FinerCAM,1.0,205.68460083007812,110.49613952636719,0.24762285,0.2623528,0.36975908,0.1375047,0.71782064,0.00039881468,-0.28811765,0.9999999999999998,Accepted
