Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,198.91152954101562,7.476661682128906,0.2188876,0.2537137,0.35470366,0.11537758,0.7109334,0.00032413006,0.23231721,0.9999999999544503,Accepted
HiResCAM,1.0,80.21172332763672,7.476661682128906,0.07470011,0.10231087,0.15031484,0.029353928,0.33032396,6.5624714e-05,0.31043196,1.0,Accepted
GradCAMElementWise,1.0,50.313507080078125,7.476661682128906,0.041544117,0.06417539,0.08911759,0.018015418,0.19312401,6.660819e-06,0.21096453,0.9999999975512676,Accepted
GradCAMPlusPlus,1.0,141.44879150390625,7.476661682128906,0.14901227,0.18041937,0.26714355,0.06834118,0.5573695,0.00031404197,0.1792858,0.9999995650498679,Accepted
XGradCAM,1.0,115.73507690429688,7.476661682128906,0.11056925,0.14762127,0.22093329,0.04406434,0.4739132,0.0003155172,0.17344722,0.9999989701761028,Accepted
AblationCAM,1.0,160.11660766601562,7.476661682128906,0.19218296,0.20423038,0.2812965,0.098432586,0.54784185,4.6670437e-05,0.016623653,0.35789000171016805,Accepted
ScoreCAM,0.9591836929321289,96.39006042480469,7.476661682128906,0.08533168,0.12294651,0.1812959,0.02887018,0.4078512,0.0,0.09611226,0.9929206005794905,Accepted
EigenCAM,1.0,108.99125671386719,7.476661682128906,0.09377286,0.13901944,0.21038485,0.050713483,0.44824237,0.00032046437,0.19782744,0.999999976713636,Accepted
EigenGradCAM,1.0,52.71217346191406,7.476661682128906,0.033974852,0.067234926,0.09081224,0.0125992745,0.20715135,5.9015118e-05,0.24573772,0.9999999999969831,Accepted
LayerCAM,1.0,50.313507080078125,7.476661682128906,0.041544117,0.06417539,0.08911759,0.018015418,0.19312401,6.660819e-06,0.21096453,0.9999999975512676,Accepted
FullGrad,1.0,73.6390609741211,7.476661682128906,0.074796036,0.093927376,0.12550515,0.039836824,0.2526105,0.00012487173,0.1366691,0.9998762905334161,Accepted
KPCA_CAM,0.9732142686843872,41.44108581542969,7.476661682128906,0.036092475,0.05285853,0.07911577,0.014684801,0.17569637,0.0,-0.12479369,0.99953882101139,Accepted
FEM,0.8035714030265808,46.55390167236328,7.476661682128906,0.032545432,0.059379976,0.08847584,0.0023310839,0.21736497,0.0,0.07284541,0.9585627515976615,Accepted
ShapleyCAM,1.0,166.96942138671875,7.476661682128906,0.20598716,0.2129712,0.31107768,0.10276062,0.5125927,0.00056723505,0.34338143,1.0,Accepted
FinerCAM,1.0,293.4106750488281,7.476661682128906,0.37228924,0.3742483,0.49500698,0.2410987,0.8745277,0.002076298,0.0052586794,0.11687516594416647,Accepted
