Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,100.40188598632812,3.9950671195983887,0.09921825,0.12806362,0.1868896,0.051341873,0.38147748,5.9604645e-08,0.20362985,0.9999999912284504,Accepted
HiResCAM,1.0,52.516212463378906,3.9950671195983887,0.057566162,0.06698497,0.08402264,0.033822544,0.15865,1.4945865e-05,0.0570907,0.8897997251228273,Accepted
GradCAMElementWise,1.0,53.68012237548828,3.9950671195983887,0.053526454,0.06846955,0.10039768,0.025314737,0.20827442,7.4505806e-07,0.17476135,0.9999991496646085,Accepted
GradCAMPlusPlus,1.0,111.06758880615234,3.9950671195983887,0.11658253,0.14166783,0.2103359,0.058122724,0.43142456,0.0004374683,-0.06140679,0.914252658525375,Accepted
XGradCAM,1.0,112.75593566894531,3.9950671195983887,0.11419062,0.14382134,0.2053617,0.04933986,0.4342906,0.00017869473,0.17249826,0.9999988184697318,Accepted
AblationCAM,0.9987244606018066,40.37186813354492,3.9950671195983887,0.040520817,0.051494725,0.068848245,0.021058306,0.13915834,0.0,0.14147988,0.9999296582010524,Accepted
ScoreCAM,1.0,30.50838851928711,3.9950671195983887,0.031031223,0.03891376,0.049331438,0.015523756,0.09975721,3.053993e-05,0.012226261,0.2674992159357843,Accepted
EigenCAM,1.0,94.3913345336914,3.9950671195983887,0.10405326,0.1203971,0.19327724,0.04831432,0.40520072,0.0005970001,-0.28730246,0.9999999999999998,Accepted
EigenGradCAM,1.0,86.74617004394531,3.9950671195983887,0.07853326,0.11064562,0.16232449,0.032929674,0.34900594,7.610023e-05,0.08908942,0.9874215478167013,Accepted
LayerCAM,1.0,53.68012237548828,3.9950671195983887,0.053526454,0.06846955,0.10039768,0.025314737,0.20827442,7.4505806e-07,0.17476135,0.9999991496646085,Accepted
FullGrad,0.9987244606018066,87.12866973876953,3.9950671195983887,0.081869364,0.1111335,0.15996811,0.036629446,0.3443736,0.0,0.12243315,0.9994087400307333,Accepted
KPCA_CAM,1.0,71.55279541015625,3.9950671195983887,0.088048086,0.091266334,0.14232163,0.041384395,0.21936545,2.503395e-05,-0.20216402,0.9999999887439932,Accepted
FEM,1.0,55.113441467285156,3.9950671195983887,0.052423567,0.070297755,0.08314866,0.027801737,0.16373166,1.116097e-05,0.0035413392,0.07886165727470862,Accepted
ShapleyCAM,1.0,72.23271179199219,3.9950671195983887,0.08063873,0.09213356,0.14007114,0.038029894,0.28185463,8.3848834e-05,-0.10974967,0.9979117691071253,Accepted
FinerCAM,1.0,220.7484588623047,3.9950671195983887,0.24569991,0.28156692,0.39618105,0.11129319,0.8164276,9.998679e-05,0.02001512,0.4242376261791785,Accepted
