Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,111.74041748046875,7.946008205413818,0.11284855,0.14252603,0.20877296,0.04671543,0.44939217,1.5556812e-05,0.10976069,0.9979139357706603,Accepted
HiResCAM,1.0,94.02742767333984,7.946008205413818,0.09509466,0.11993294,0.1727658,0.039136898,0.3694868,0.000102207065,-0.02737654,0.5560042984628812,Accepted
GradCAMElementWise,1.0,72.67822265625,7.946008205413818,0.07581939,0.09270181,0.13093576,0.03008036,0.2806662,5.9604645e-08,-0.006680021,0.14813862739043515,Accepted
GradCAMPlusPlus,1.0,96.15190124511719,7.946008205413818,0.094476454,0.12264273,0.1592877,0.047330804,0.32421422,0.00013227016,0.10709812,0.9973231780175777,Accepted
XGradCAM,1.0,104.53302001953125,7.946008205413818,0.113264054,0.13333294,0.17914191,0.059681624,0.3569035,0.00014814734,0.024205847,0.5014546161534529,Accepted
AblationCAM,1.0,108.51175689697266,7.946008205413818,0.10824726,0.13840784,0.18985958,0.057433344,0.38678896,0.00012609363,-0.011098033,0.24363561707188208,Accepted
ScoreCAM,1.0,219.02297973632812,7.946008205413818,0.20272747,0.27936605,0.45495287,0.09313671,0.8128245,0.0016612709,-0.097868636,0.9939033430136207,Accepted
EigenCAM,0.9464285969734192,44.565696716308594,7.946008205413818,0.04698299,0.056844007,0.09044023,0.012033479,0.20294341,0.0,0.015550446,0.3362527565847786,Accepted
EigenGradCAM,1.0,114.61186981201172,7.946008205413818,0.114413686,0.1461886,0.20291902,0.058344018,0.41488624,0.0007223338,-0.06745954,0.940974801449402,Accepted
LayerCAM,1.0,72.67822265625,7.946008205413818,0.07581939,0.09270181,0.13093576,0.03008036,0.2806662,5.9604645e-08,-0.006680021,0.14813862739043515,Accepted
FullGrad,0.9987244606018066,58.1995735168457,7.946008205413818,0.05321297,0.07423414,0.1143928,0.023676023,0.24673188,0.0,0.16677609,0.999997336535287,Accepted
KPCA_CAM,0.9987244606018066,72.31947326660156,7.946008205413818,0.09479044,0.09224421,0.1279019,0.049620166,0.23636031,0.0,0.090714216,0.988952299644724,Accepted
FEM,0.9987244606018066,95.44001007080078,7.946008205413818,0.107915945,0.12173471,0.16987133,0.055439137,0.3290469,0.0,-0.11241095,0.9983811015803645,Accepted
ShapleyCAM,1.0,141.8877410888672,7.946008205413818,0.1515033,0.18097924,0.27493572,0.07591786,0.53111136,0.0010616779,-0.051057324,0.8467818372741801,Accepted
FinerCAM,1.0,148.41070556640625,7.946008205413818,0.16495466,0.18929937,0.26098216,0.05997471,0.56229925,0.0004464239,0.057277933,0.8909634319402646,Accepted
