Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,143.1306610107422,12.310091018676758,0.14095548,0.18256462,0.26767898,0.066128105,0.56625843,0.0007111132,0.08452433,0.982074046331592,Accepted
HiResCAM,0.9987244606018066,98.26078796386719,12.310091018676758,0.09717955,0.12533265,0.168657,0.049341656,0.34550622,0.0,0.13127251,0.9997719498738381,Accepted
GradCAMElementWise,1.0,76.74325561523438,12.310091018676758,0.07304904,0.09788681,0.14171387,0.031837855,0.301019,0.00024797767,0.10930914,0.9978230275318901,Accepted
GradCAMPlusPlus,1.0,176.74679565429688,12.310091018676758,0.21455793,0.22544234,0.31135643,0.09955829,0.61643064,0.00055238605,-0.019423563,0.41290075418160266,Accepted
XGradCAM,1.0,95.01541900634766,12.310091018676758,0.09108335,0.12119313,0.16737968,0.037043884,0.3607948,6.687641e-05,0.03024412,0.6022672771580475,Accepted
AblationCAM,1.0,137.41407775878906,12.310091018676758,0.13344604,0.17527305,0.24620602,0.06627406,0.5141034,4.6283007e-05,0.076204866,0.9671109818575653,Accepted
ScoreCAM,0.9260203838348389,135.65992736816406,12.310091018676758,0.09890722,0.17303562,0.27022988,0.029163491,0.6316668,0.0,0.073732875,0.9609856854583975,Accepted
EigenCAM,0.9974489808082581,69.24270629882812,12.310091018676758,0.08436829,0.088319786,0.12628339,0.040575184,0.2518441,0.0,-0.19658828,0.9999999714222736,Accepted
EigenGradCAM,1.0,83.95794677734375,12.310091018676758,0.065873444,0.10708922,0.15357542,0.026139056,0.34191185,3.465917e-06,0.1803132,0.9999996273614981,Accepted
LayerCAM,1.0,76.74325561523438,12.310091018676758,0.07304904,0.09788681,0.14171387,0.031837855,0.301019,0.00024797767,0.10930914,0.9978230275318901,Accepted
FullGrad,0.9987244606018066,81.30712890625,12.310091018676758,0.08206789,0.103708066,0.15690102,0.029334169,0.3461477,0.0,0.024384584,0.5046227349595431,Accepted
KPCA_CAM,0.9438775777816772,24.73274040222168,12.310091018676758,0.023338407,0.03154686,0.045106724,0.010409236,0.093974,0.0,0.133472,0.999821773931683,Accepted
FEM,0.9056122303009033,47.701534271240234,12.310091018676758,0.047303602,0.060843788,0.085079014,0.0136111695,0.19020028,0.0,-0.0015824623,0.03528644083424415,Rejected
ShapleyCAM,1.0,165.87319946289062,12.310091018676758,0.18053845,0.21157296,0.3096845,0.08965674,0.5816885,0.0006516725,0.09881761,0.9943815903359322,Accepted
FinerCAM,1.0,168.4049835205078,12.310091018676758,0.15781131,0.21480225,0.29798374,0.06890733,0.6406284,0.00021240115,0.006747935,0.14962783176613548,Accepted
