Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,154.0158233642578,6.124969959259033,0.16115683,0.19644877,0.27205163,0.081614114,0.5564732,0.00051009655,0.111548886,0.9982409160522288,Accepted
HiResCAM,1.0,137.2441864013672,6.124969959259033,0.13192457,0.17505634,0.25625914,0.053487156,0.55850697,5.577691e-06,0.21968567,0.9999999994948405,Accepted
GradCAMElementWise,0.9987244606018066,77.2868423461914,6.124969959259033,0.08108448,0.09858016,0.14978692,0.029761296,0.32096532,0.0,0.20300215,0.9999999902377184,Accepted
GradCAMPlusPlus,1.0,98.23405456542969,6.124969959259033,0.09423904,0.12529854,0.16985905,0.042989403,0.3590507,4.298985e-06,0.082660526,0.9793742060847683,Accepted
XGradCAM,1.0,135.31443786621094,6.124969959259033,0.13448183,0.17259496,0.2414185,0.06848432,0.49445602,0.0003695488,0.21993825,0.999999999517899,Accepted
AblationCAM,1.0,165.4527130126953,6.124969959259033,0.17809741,0.21103662,0.3022737,0.08004162,0.63222384,5.955994e-05,0.20719694,0.99999999525623,Accepted
ScoreCAM,0.9681122303009033,207.1246795654297,6.124969959259033,0.21916163,0.26418963,0.38491556,0.07990183,0.8388459,0.0,0.07350137,0.9603654639108714,Accepted
EigenCAM,0.9974489808082581,18.351316452026367,6.124969959259033,0.016843718,0.02340729,0.03390207,0.0066024847,0.074778765,0.0,0.3678071,1.0,Accepted
EigenGradCAM,1.0,84.48126220703125,6.124969959259033,0.07437818,0.10775671,0.1533216,0.024038935,0.33494344,0.00013403967,0.17348224,0.9999989753861525,Accepted
LayerCAM,0.9987244606018066,77.2868423461914,6.124969959259033,0.08108448,0.09858016,0.14978692,0.029761296,0.32096532,0.0,0.20300215,0.9999999902377184,Accepted
FullGrad,0.9987244606018066,74.3592758178711,6.124969959259033,0.08097097,0.094846,0.14089295,0.03823924,0.290241,0.0,0.019490656,0.4141899446873083,Accepted
KPCA_CAM,0.9298469424247742,19.486337661743164,6.124969959259033,0.018268317,0.024855023,0.0356462,0.006265561,0.07958794,0.0,0.1481515,0.9999688137202349,Accepted
FEM,0.9336734414100647,49.13336944580078,6.124969959259033,0.038845778,0.06267011,0.08978349,0.009894268,0.20828012,0.0,0.07120632,0.9537524097855034,Accepted
ShapleyCAM,1.0,170.32359313964844,6.124969959259033,0.18489194,0.21724948,0.33431476,0.064786196,0.66840345,9.134412e-06,0.15394503,0.9999850493798262,Accepted
FinerCAM,1.0,185.7020263671875,6.124969959259033,0.19445354,0.23686484,0.3654166,0.09865468,0.7552242,4.673004e-05,0.24519983,0.9999999999966256,Accepted
