Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,83.16959381103516,6.3083696365356445,0.067759156,0.106083654,0.15484536,0.034061976,0.33548468,9.6721575e-05,0.22893491,0.9999999999120205,Accepted
HiResCAM,1.0,88.19754028320312,6.3083696365356445,0.08837475,0.112496875,0.15263982,0.042066984,0.31293058,0.00014412403,0.16127358,0.9999943262116934,Accepted
GradCAMElementWise,1.0,103.91084289550781,6.3083696365356445,0.10879101,0.13253935,0.18246046,0.042539567,0.38961816,0.0001745075,0.2330218,0.9999999999603385,Accepted
GradCAMPlusPlus,1.0,141.7051239013672,6.3083696365356445,0.15718742,0.18074635,0.24919309,0.07558809,0.50242215,5.2360585e-05,0.24047996,0.9999999999910884,Accepted
XGradCAM,1.0,203.7282257080078,6.3083696365356445,0.22051275,0.25985742,0.3727619,0.120695256,0.73902583,0.0001757741,0.06290017,0.921615632376459,Accepted
AblationCAM,1.0,118.81827545166016,6.3083696365356445,0.057649557,0.15155393,0.24982303,0.02418436,0.58370596,0.00022856891,0.3161799,1.0,Accepted
ScoreCAM,0.9987244606018066,124.48320007324219,6.3083696365356445,0.1173622,0.15877959,0.24233349,0.052755006,0.518574,0.0,0.07297963,0.9589372189701864,Accepted
EigenCAM,0.9987244606018066,19.846702575683594,6.3083696365356445,0.022442088,0.025314672,0.035297304,0.011875235,0.070308745,0.0,0.032402925,0.635101596922615,Accepted
EigenGradCAM,1.0,42.73423385620117,6.3083696365356445,0.038152263,0.054507956,0.07279337,0.01580043,0.15803117,0.00010085851,0.10405882,0.9964649521022853,Accepted
LayerCAM,1.0,103.91084289550781,6.3083696365356445,0.10879101,0.13253935,0.18246046,0.042539567,0.38961816,0.0001745075,0.2330218,0.9999999999603385,Accepted
FullGrad,1.0,100.91285705566406,6.3083696365356445,0.094684735,0.12871538,0.1672514,0.045557573,0.34448078,0.00012665987,0.24032348,0.9999999999908001,Accepted
KPCA_CAM,0.8966836929321289,14.595294952392578,6.3083696365356445,0.009277806,0.018616445,0.027032815,0.0027650292,0.062310517,0.0,0.2866786,0.9999999999999998,Accepted
FEM,0.9987244606018066,69.4419937133789,6.3083696365356445,0.06302511,0.08857397,0.11376013,0.027861811,0.23955713,0.0,0.04702521,0.8116018338391527,Accepted
ShapleyCAM,1.0,54.67556381225586,6.3083696365356445,0.052213997,0.06973924,0.102441706,0.021270338,0.22225904,0.00019836426,0.12741317,0.9996517242115613,Accepted
FinerCAM,1.0,184.9320068359375,6.3083696365356445,0.14000618,0.23588265,0.3705774,0.059024435,0.8364833,5.057454e-05,0.2800612,0.9999999999999987,Accepted
