Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,176.30455017089844,11.645649909973145,0.22190398,0.22487824,0.2978338,0.13309875,0.53674644,0.0008853674,-0.10744885,0.9974088764443921,Accepted
HiResCAM,1.0,141.14793395996094,11.645649909973145,0.15991342,0.18003564,0.25732452,0.079919085,0.506773,0.00046946108,-0.00597167,0.13258389304206986,Accepted
GradCAMElementWise,1.0,116.70742797851562,11.645649909973145,0.1306147,0.14886151,0.21754114,0.06657221,0.4326172,7.108599e-05,-0.010007691,0.2203510928536171,Accepted
GradCAMPlusPlus,1.0,196.71084594726562,11.645649909973145,0.23335257,0.2509067,0.3486162,0.11425437,0.69211924,0.00014799833,-0.039342206,0.7287763379836687,Accepted
XGradCAM,1.0,142.69287109375,11.645649909973145,0.13367173,0.18200621,0.26620537,0.054996908,0.5783893,0.0001720488,0.13193907,0.9997882802385638,Accepted
AblationCAM,1.0,192.05792236328125,11.645649909973145,0.22143473,0.24497184,0.34398055,0.13846567,0.62796545,0.00012028217,0.086404204,0.984478836780196,Accepted
ScoreCAM,0.8903061151504517,134.7312774658203,11.645649909973145,0.1318336,0.1718511,0.27386913,0.036010426,0.61254895,0.0,0.059226602,0.9025117764125103,Accepted
EigenCAM,1.0,72.68438720703125,11.645649909973145,0.07462228,0.092709675,0.13361898,0.036158442,0.27976963,5.9604645e-08,0.13108853,0.9997672364100751,Accepted
EigenGradCAM,1.0,156.0308837890625,11.645649909973145,0.1421123,0.199019,0.33777675,0.053974904,0.7193092,0.00012847941,-0.047245003,0.8136612975800297,Accepted
LayerCAM,1.0,116.70742797851562,11.645649909973145,0.1306147,0.14886151,0.21754114,0.06657221,0.4326172,7.108599e-05,-0.010007691,0.2203510928536171,Accepted
FullGrad,0.9987244606018066,62.92893981933594,11.645649909973145,0.059282735,0.080266505,0.11155395,0.025092468,0.24044913,0.0,-0.052837916,0.8606283965534035,Accepted
KPCA_CAM,0.9043367505073547,42.647239685058594,11.645649909973145,0.038472265,0.05439699,0.08400559,0.011707045,0.19121072,0.0,0.13645633,0.9998732158609516,Accepted
FEM,0.9119898080825806,77.7420883178711,11.645649909973145,0.07048604,0.09916082,0.13432674,0.024500038,0.29792005,0.0,0.07045092,0.951382226344855,Accepted
ShapleyCAM,1.0,319.3389892578125,11.645649909973145,0.38345608,0.40732014,0.5893571,0.1851971,0.94306546,0.0020439029,-0.18309155,0.9999997557787759,Accepted
FinerCAM,1.0,187.77505493164062,11.645649909973145,0.19956173,0.23950899,0.36328435,0.108134195,0.7392506,0.0010347143,-0.022874817,0.47753937901003374,Accepted
