Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,97.64209747314453,1.7526137828826904,0.08835091,0.12454348,0.18134943,0.041386317,0.38956764,0.00011372566,0.17913462,0.9999995550755665,Accepted
HiResCAM,1.0,139.20703125,1.7526137828826904,0.1426324,0.17755999,0.24495488,0.07377472,0.49994045,0.0002905205,0.1593279,0.9999926305046015,Accepted
GradCAMElementWise,0.9987244606018066,84.83142852783203,1.7526137828826904,0.08693449,0.10820335,0.15894133,0.037673615,0.33730987,0.0,0.14898059,0.9999718819022638,Accepted
GradCAMPlusPlus,1.0,109.1249008178711,1.7526137828826904,0.11668369,0.13918993,0.20656268,0.051926956,0.43827143,0.0002669692,0.2196689,0.9999999994932687,Accepted
XGradCAM,1.0,189.3376007080078,1.7526137828826904,0.21173878,0.24150205,0.34309572,0.09833981,0.69458234,0.0008521676,0.060643002,0.9102760115692061,Accepted
AblationCAM,1.0,109.1417007446289,1.7526137828826904,0.10140993,0.13921136,0.1912862,0.04570885,0.405942,6.708503e-05,0.19543505,0.999999965463983,Accepted
ScoreCAM,0.9936224222183228,181.82521057128906,1.7526137828826904,0.19664572,0.23191991,0.3682003,0.07612933,0.77636516,0.0,0.106313154,0.997121916531266,Accepted
EigenCAM,0.9974489808082581,11.963085174560547,1.7526137828826904,0.013184056,0.015259037,0.022281561,0.0058542043,0.04689488,0.0,-0.22613159,0.9999999998493572,Accepted
EigenGradCAM,1.0,64.13748931884766,1.7526137828826904,0.055173106,0.081808016,0.10639386,0.02054407,0.23253077,5.9604645e-08,0.2865912,0.9999999999999998,Accepted
LayerCAM,0.9987244606018066,84.83142852783203,1.7526137828826904,0.08693449,0.10820335,0.15894133,0.037673615,0.33730987,0.0,0.14898059,0.9999718819022638,Accepted
FullGrad,0.9987244606018066,66.45382690429688,1.7526137828826904,0.06527593,0.08476254,0.12230772,0.03020095,0.25633705,0.0,0.14803196,0.9999683458841064,Accepted
KPCA_CAM,0.9783163070678711,7.260447978973389,1.7526137828826904,0.007527247,0.009260775,0.012752339,0.0032283803,0.026839554,0.0,0.11996666,0.9992369702611901,Accepted
FEM,0.9706632494926453,34.71064758300781,1.7526137828826904,0.035885934,0.044273786,0.06926349,0.012364842,0.15306553,0.0,0.1650219,0.9999966012644796,Accepted
ShapleyCAM,0.9897959232330322,137.12376403808594,1.7526137828826904,0.15941662,0.17490277,0.25011042,0.0802729,0.4937833,0.0,0.17463085,0.9999991332921443,Accepted
FinerCAM,1.0,185.626708984375,1.7526137828826904,0.18753883,0.23676877,0.33232856,0.08914227,0.69678456,7.7843666e-05,0.27287203,0.9999999999999926,Accepted
