Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,150.63021850585938,5.2368035316467285,0.16197073,0.19213039,0.28863186,0.064947024,0.5799997,9.9157915e-05,0.13327396,0.9998177460770703,Accepted
HiResCAM,1.0,114.84774780273438,5.2368035316467285,0.10975777,0.14648947,0.21688078,0.040105503,0.48136315,0.00010123104,0.20661223,0.9999999947493671,Accepted
GradCAMElementWise,1.0,62.426902770996094,5.2368035316467285,0.059362166,0.07962615,0.10856596,0.029696159,0.2199629,6.622076e-05,0.18830118,0.9999998913370285,Accepted
GradCAMPlusPlus,1.0,139.3023223876953,5.2368035316467285,0.1540276,0.17768155,0.25512475,0.081571475,0.51357925,0.00034436584,0.21894641,0.9999999994210184,Accepted
XGradCAM,1.0,196.24977111816406,5.2368035316467285,0.22775894,0.2503186,0.35571378,0.12294393,0.67976344,0.0008953437,0.1318208,0.9997854651635061,Accepted
AblationCAM,1.0,156.8017578125,5.2368035316467285,0.1450539,0.20000227,0.272596,0.062183376,0.5882067,1.1593103e-05,0.0625737,0.9200512307699638,Accepted
ScoreCAM,0.8354591727256775,94.32034301757812,5.2368035316467285,0.060904767,0.12030656,0.17933391,0.008611319,0.434499,0.0,0.14060472,0.9999219437163962,Accepted
EigenCAM,0.9910714030265808,72.93321228027344,5.2368035316467285,0.084470585,0.09302708,0.14574662,0.03140344,0.28152636,0.0,0.34172335,1.0,Accepted
EigenGradCAM,1.0,71.53536987304688,5.2368035316467285,0.06306915,0.091244094,0.112920344,0.040477626,0.22155182,1.1190772e-05,0.2132999,0.9999999983847956,Accepted
LayerCAM,1.0,62.426902770996094,5.2368035316467285,0.059362166,0.07962615,0.10856596,0.029696159,0.2199629,6.622076e-05,0.18830118,0.9999998913370285,Accepted
FullGrad,1.0,66.2933578491211,5.2368035316467285,0.069214076,0.084557846,0.13232982,0.023696251,0.2780776,8.1539154e-05,0.09757324,0.9937471630360262,Accepted
KPCA_CAM,1.0,76.8938980102539,5.2368035316467285,0.082344264,0.09807895,0.15286332,0.032062948,0.3197939,5.364418e-05,-0.07221151,0.9567549409823765,Accepted
FEM,0.7563775777816772,35.59816360473633,5.2368035316467285,0.017643873,0.045405816,0.06658179,0.0005365939,0.164969,0.0,-0.09628934,0.9930257826600695,Accepted
ShapleyCAM,1.0,182.44277954101562,5.2368035316467285,0.17563859,0.23270762,0.3763762,0.084543794,0.68743736,0.00087594986,0.024210164,0.5015328922158535,Accepted
FinerCAM,1.0,253.97213745117188,5.2368035316467285,0.31058168,0.32394406,0.48911664,0.13751969,0.91160446,0.00047913194,0.06327003,0.9233577951192966,Accepted
