Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,120.44217681884766,4.315308570861816,0.112710975,0.15362522,0.2290748,0.04457885,0.5052265,1.1242926e-05,0.23819345,0.9999999999858395,Accepted
HiResCAM,1.0,136.8441162109375,4.315308570861816,0.14902334,0.17454606,0.26631865,0.064363606,0.55655843,0.0014525354,-0.09410164,0.9916232572103157,Accepted
GradCAMElementWise,0.9987244606018066,96.62574005126953,4.315308570861816,0.11430961,0.12324712,0.1753889,0.05030193,0.35739788,0.0,0.07364155,0.9607420357311905,Accepted
GradCAMPlusPlus,1.0,137.2646942138672,4.315308570861816,0.14368773,0.17508252,0.2777479,0.06690819,0.51967466,9.137392e-05,-0.113800034,0.9985855751252466,Accepted
XGradCAM,1.0,90.56805419921875,4.315308570861816,0.086798415,0.11552048,0.17044437,0.04605612,0.35123816,0.00020272657,0.14348495,0.9999447074497184,Accepted
AblationCAM,1.0,163.127685546875,4.315308570861816,0.14272046,0.20807102,0.27393842,0.07049368,0.57889473,0.0013240725,0.17648077,0.9999993395888682,Accepted
ScoreCAM,1.0,169.216552734375,4.315308570861816,0.20232406,0.21583743,0.29874384,0.11004319,0.5762699,0.00066813827,0.12181744,0.999369596638013,Accepted
EigenCAM,0.9987244606018066,34.22205352783203,4.315308570861816,0.033552125,0.04365058,0.06078852,0.01628141,0.12719429,0.0,0.088788144,0.9871180002232265,Accepted
EigenGradCAM,1.0,152.41307067871094,4.315308570861816,0.18156144,0.19440445,0.2572998,0.10379553,0.48618317,0.00018292665,-0.04879575,0.8277195242278064,Accepted
LayerCAM,0.9987244606018066,96.62574005126953,4.315308570861816,0.11430961,0.12324712,0.1753889,0.05030193,0.35739788,0.0,0.07364155,0.9607420357311905,Accepted
FullGrad,0.9987244606018066,60.94306564331055,4.315308570861816,0.06553491,0.077733494,0.111157656,0.029295355,0.23353118,0.0,0.1245295,0.999525715381083,Accepted
KPCA_CAM,1.0,48.27415466308594,4.315308570861816,0.040375162,0.061574183,0.10069655,0.014659472,0.22833204,8.940697e-06,0.14062902,0.9999221684787462,Accepted
FEM,0.9936224222183228,50.2299690246582,4.315308570861816,0.051748075,0.06406885,0.08990638,0.020349577,0.17535174,0.0,0.01027886,0.22615976659324,Accepted
ShapleyCAM,1.0,160.91336059570312,4.315308570861816,0.18083999,0.20524661,0.29780474,0.097381204,0.5823,0.00019027293,0.20503381,0.9999999931042368,Accepted
FinerCAM,1.0,209.2796630859375,4.315308570861816,0.22191882,0.26693836,0.37826672,0.10018636,0.7942779,0.00017914176,0.11154093,0.9982395665850954,Accepted
