Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,0.9987244606018066,160.44224548339844,2.6734848022460938,0.16098262,0.20464572,0.3118835,0.08314688,0.651625,0.0,-0.26416317,0.9999999999999447,Accepted
HiResCAM,1.0,79.02405548095703,2.6734848022460938,0.07617752,0.10079599,0.14719288,0.036198754,0.3123302,0.00034932792,-0.16008896,0.9999933446350903,Accepted
GradCAMElementWise,0.9987244606018066,100.39558410644531,2.6734848022460938,0.11197039,0.12805559,0.19274235,0.055562183,0.39492083,0.0,-0.12552345,0.9995732952605499,Accepted
GradCAMPlusPlus,1.0,130.94651794433594,2.6734848022460938,0.08637979,0.16702361,0.23967338,0.0359095,0.5423251,5.1937997e-05,0.2977295,1.0,Accepted
XGradCAM,1.0,140.69223022460938,2.6734848022460938,0.14062259,0.17945437,0.26382932,0.06961832,0.5530741,0.00012546778,0.21007168,0.9999999971326097,Accepted
AblationCAM,1.0,87.26029205322266,2.6734848022460938,0.0860963,0.1113014,0.15200642,0.03960976,0.31947345,6.890297e-05,-0.024105128,0.4996651859227539,Accepted
ScoreCAM,0.9974489808082581,103.19292449951172,2.6734848022460938,0.099949434,0.13162364,0.17963776,0.044741657,0.37979808,0.0,-0.09146558,0.9896025453640968,Accepted
EigenCAM,1.0,66.18341064453125,2.6734848022460938,0.087631226,0.084417604,0.1393145,0.029327236,0.21215093,7.241964e-05,-0.37515756,1.0,Accepted
EigenGradCAM,1.0,73.53897094726562,2.6734848022460938,0.06820694,0.09379971,0.11960015,0.028061107,0.25661993,0.00018751621,0.18196216,0.9999997097861596,Accepted
LayerCAM,0.9987244606018066,100.39558410644531,2.6734848022460938,0.11197039,0.12805559,0.19274235,0.055562183,0.39492083,0.0,-0.12552345,0.9995732952605499,Accepted
FullGrad,1.0,80.76010131835938,2.6734848022460938,0.0776131,0.103010334,0.15087251,0.036190692,0.32128716,7.4476004e-05,-0.3076927,1.0,Accepted
KPCA_CAM,0.9910714030265808,9.721693992614746,2.6734848022460938,0.011018977,0.01240012,0.017386898,0.0049683787,0.035733044,0.0,0.24394232,0.9999999999956204,Accepted
FEM,0.9987244606018066,18.686498641967773,2.6734848022460938,0.019195333,0.023834817,0.034488697,0.009502405,0.07118037,0.0,0.11384852,0.9985922670964182,Accepted
ShapleyCAM,1.0,107.4026107788086,2.6734848022460938,0.12927936,0.13699311,0.19924672,0.054037403,0.4086511,0.00029480457,0.015768252,0.3406675876776921,Accepted
FinerCAM,1.0,244.61781311035156,2.6734848022460938,0.26294455,0.31201252,0.46575087,0.13273865,0.90352577,0.00018376112,-0.0045697805,0.10165321092543544,Accepted
