Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,56.12203598022461,8.169748306274414,0.040509313,0.07158423,0.093430586,0.015039876,0.21091597,6.5863132e-06,0.046774663,0.8092338406539102,Accepted
HiResCAM,1.0,72.32975769042969,8.169748306274414,0.06940246,0.09225734,0.12705594,0.03166953,0.2676586,0.00011307001,0.061523154,0.9148456705688122,Accepted
GradCAMElementWise,0.9987244606018066,58.94047546386719,8.169748306274414,0.061138935,0.07517918,0.104900084,0.02772531,0.22012961,0.0,0.16679041,0.9999973418525416,Accepted
GradCAMPlusPlus,1.0,194.41802978515625,8.169748306274414,0.22989742,0.24798217,0.34766757,0.12247434,0.6526808,0.0006261468,-0.084224634,0.9816617995160188,Accepted
XGradCAM,1.0,80.67123413085938,8.169748306274414,0.07918219,0.10289698,0.14640456,0.037856452,0.30877107,3.9488077e-05,0.117178336,0.998987708961851,Accepted
AblationCAM,0.9897959232330322,77.69137573242188,8.169748306274414,0.058905885,0.09909614,0.1486676,0.019403566,0.3398693,0.0,0.17626333,0.9999993180457977,Accepted
ScoreCAM,0.9247449040412903,133.37603759765625,8.169748306274414,0.11081844,0.1701225,0.24863544,0.039769016,0.56183016,0.0,-0.015901793,0.34336816531680403,Accepted
EigenCAM,1.0,89.75289154052734,8.169748306274414,0.118005864,0.11448072,0.15470184,0.071551785,0.2529801,5.9604645e-08,-0.15523346,0.9999873513071157,Accepted
EigenGradCAM,1.0,122.98575592041016,8.169748306274414,0.105414234,0.15686958,0.21571434,0.058605954,0.45096537,0.0003195405,0.049291242,0.8320408404679457,Accepted
LayerCAM,0.9987244606018066,58.94047546386719,8.169748306274414,0.061138935,0.07517918,0.104900084,0.02772531,0.22012961,0.0,0.16679041,0.9999973418525416,Accepted
FullGrad,0.9987244606018066,125.59461975097656,8.169748306274414,0.15318915,0.16019721,0.23230115,0.08503765,0.41855162,0.0,0.1517648,0.999980221322196,Accepted
KPCA_CAM,0.9119898080825806,37.57954406738281,8.169748306274414,0.031626444,0.04793309,0.071466014,0.01020943,0.16257012,0.0,0.07301219,0.9590275767795513,Accepted
FEM,0.9017857313156128,83.49927520751953,8.169748306274414,0.078960136,0.10650418,0.16003107,0.023140728,0.36450118,0.0,0.020010166,0.4241421016398069,Accepted
ShapleyCAM,0.9693877696990967,43.58052062988281,8.169748306274414,0.036466144,0.0555874,0.07071823,0.016575206,0.15159321,0.0,-0.032511987,0.6367144993315004,Accepted
FinerCAM,1.0,164.0900115966797,8.169748306274414,0.12403975,0.20929849,0.3215432,0.052753694,0.71467555,0.0003623739,0.2137989,0.9999999985231277,Accepted
