Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,123.99510192871094,14.741737365722656,0.10369705,0.15815702,0.22944145,0.047163025,0.5023184,0.00016179681,0.12540638,0.9995679321625758,Accepted
HiResCAM,1.0,131.5039520263672,14.741737365722656,0.12629187,0.16773465,0.24466759,0.06207799,0.5145466,9.11206e-06,0.15969926,0.999992987583828,Accepted
GradCAMElementWise,1.0,111.64352416992188,14.741737365722656,0.11448215,0.14240246,0.19654007,0.059972003,0.40076247,0.00011737645,0.1286106,0.9996942218580511,Accepted
GradCAMPlusPlus,1.0,92.65723419189453,14.741737365722656,0.094148085,0.11818526,0.15328178,0.05485996,0.29944873,3.0994415e-05,0.062105276,0.9177630292570159,Accepted
XGradCAM,1.0,109.93585968017578,14.741737365722656,0.09685233,0.14022431,0.19168286,0.04953405,0.4045065,8.8497996e-05,0.13782485,0.999891801091613,Accepted
AblationCAM,1.0,136.67820739746094,14.741737365722656,0.14611268,0.17433442,0.23697007,0.075721525,0.4717031,0.00022539496,0.16553828,0.9999968358015706,Accepted
ScoreCAM,0.9936224222183228,146.55264282226562,14.741737365722656,0.16639458,0.18692939,0.26001453,0.09045037,0.5106909,0.0,-0.044141136,0.7830141133243116,Accepted
EigenCAM,0.9987244606018066,87.06304931640625,14.741737365722656,0.108007535,0.11104981,0.16427788,0.0529709,0.2743104,0.0,-0.078252934,0.9715442972581672,Accepted
EigenGradCAM,1.0,121.08052825927734,14.741737365722656,0.13056968,0.15443946,0.19586031,0.06527157,0.39159685,0.00018587895,0.034169875,0.6606801577261532,Accepted
LayerCAM,1.0,111.64352416992188,14.741737365722656,0.11448215,0.14240246,0.19654007,0.059972003,0.40076247,0.00011737645,0.1286106,0.9996942218580511,Accepted
FullGrad,0.9987244606018066,78.30925750732422,14.741737365722656,0.07846998,0.09988426,0.14885966,0.03398465,0.31753892,0.0,0.04152923,0.7545462367872168,Accepted
KPCA_CAM,0.9757652878761292,40.31190872192383,14.741737365722656,0.041114867,0.051418256,0.077664256,0.016021948,0.16986322,0.0,0.084531724,0.982084105901185,Accepted
FEM,1.0,76.47647094726562,14.741737365722656,0.06772193,0.09754652,0.142972,0.027709018,0.31358147,9.0658665e-05,0.08252527,0.9791651092715928,Accepted
ShapleyCAM,1.0,190.45562744140625,14.741737365722656,0.22145537,0.2429281,0.3261637,0.112166606,0.63220644,0.0004659295,0.117547646,0.9990245743039766,Accepted
FinerCAM,1.0,142.17178344726562,14.741737365722656,0.13096622,0.18134156,0.2545618,0.062222965,0.53466314,8.9377165e-05,0.11869475,0.9991313197447944,Accepted
