Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,119.71846008300781,2.017509937286377,0.10485986,0.15270212,0.22590938,0.040324546,0.50258857,0.00015559793,0.27418315,0.9999999999999946,Accepted
HiResCAM,1.0,139.13966369628906,2.017509937286377,0.13905588,0.17747407,0.26022983,0.0647454,0.55321205,4.220754e-05,0.09067556,0.9889179205587283,Accepted
GradCAMElementWise,1.0,117.78065490722656,2.017509937286377,0.13642496,0.15023042,0.20304719,0.08062998,0.38024926,1.7881393e-06,0.12074337,0.9992955021634965,Accepted
GradCAMPlusPlus,1.0,145.4564208984375,2.017509937286377,0.16339552,0.18553115,0.26851752,0.08168531,0.5477636,0.00030741096,0.004911151,0.10920204430406322,Accepted
XGradCAM,1.0,183.7041015625,2.017509937286377,0.22138071,0.23431647,0.32054526,0.107689425,0.6252001,4.336238e-05,0.18129039,0.9999996785838805,Accepted
AblationCAM,1.0,208.38449096679688,2.017509937286377,0.24310678,0.2657965,0.35173738,0.14657067,0.6543331,0.004700646,0.07346149,0.9602579560975243,Accepted
ScoreCAM,1.0,131.559814453125,2.017509937286377,0.13024387,0.16780588,0.24109758,0.056124374,0.516559,0.00030326843,0.21291411,0.9999999982692983,Accepted
EigenCAM,1.0,21.639095306396484,2.017509937286377,0.024242781,0.027600886,0.03939241,0.010552762,0.082372606,1.3411045e-06,0.13724613,0.9998842782185784,Accepted
EigenGradCAM,1.0,82.71232604980469,2.017509937286377,0.07337473,0.10550041,0.1425562,0.028674558,0.31335086,3.3156946e-05,0.20077483,0.9999999857671076,Accepted
LayerCAM,1.0,117.78065490722656,2.017509937286377,0.13642496,0.15023042,0.20304719,0.08062998,0.38024926,1.7881393e-06,0.12074337,0.9992955021634965,Accepted
FullGrad,1.0,82.8427505493164,2.017509937286377,0.093268886,0.10566679,0.15560105,0.04809863,0.31412047,0.00027269125,0.11766157,0.9990356974121386,Accepted
KPCA_CAM,0.8073979616165161,9.428886413574219,2.017509937286377,0.007980093,0.012026641,0.019168872,0.00095644296,0.046049416,0.0,0.32085463,1.0,Accepted
FEM,0.9987244606018066,45.658226013183594,2.017509937286377,0.053537376,0.058237527,0.08229768,0.026916698,0.16437113,0.0,0.099628575,0.9947632558688366,Accepted
ShapleyCAM,1.0,181.57078552246094,2.017509937286377,0.13609277,0.23159537,0.33977813,0.07827664,0.7305576,0.0007802248,0.26052764,0.9999999999998751,Accepted
FinerCAM,1.0,235.1013641357422,2.017509937286377,0.26328942,0.29987422,0.43807018,0.14478678,0.8395377,0.001289919,0.15244943,0.9999818777624595,Accepted
