Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,133.6621856689453,10.021549224853516,0.16526212,0.17048748,0.23628639,0.102638274,0.4108618,0.0005264431,-0.086506024,0.9846005754134209,Accepted
HiResCAM,1.0,167.12893676757812,10.021549224853516,0.2016483,0.21317464,0.28626564,0.10130457,0.56254256,0.0014931932,0.061687313,0.9156766942354043,Accepted
GradCAMElementWise,1.0,133.64279174804688,10.021549224853516,0.15199563,0.17046274,0.24379706,0.07817629,0.48458382,0.00029426813,0.0072193034,0.1599432663487692,Accepted
GradCAMPlusPlus,1.0,171.7581329345703,10.021549224853516,0.19111684,0.21907927,0.32692525,0.079332665,0.68635756,0.00019747019,0.0026062913,0.058081936075820684,Accepted
XGradCAM,1.0,182.90235900878906,10.021549224853516,0.19531608,0.23329385,0.33834416,0.09670074,0.69783473,9.121001e-05,-0.028889596,0.5807875455932472,Accepted
AblationCAM,0.9987244606018066,126.97358703613281,10.021549224853516,0.1514252,0.1619561,0.21151717,0.09501129,0.38304833,0.0,0.031815425,0.6263382621796227,Accepted
ScoreCAM,0.9923469424247742,174.34439086914062,10.021549224853516,0.20577683,0.22237805,0.32633495,0.10170164,0.6560793,0.0,-0.0767705,0.9683908094782638,Accepted
EigenCAM,0.9987244606018066,97.01643371582031,10.021549224853516,0.12583397,0.12374544,0.17772913,0.0705356,0.31310415,0.0,0.007318184,0.16210260143781208,Accepted
EigenGradCAM,1.0,166.69960021972656,10.021549224853516,0.16864312,0.21262705,0.32275057,0.07753338,0.6881012,0.0014517903,-0.018485472,0.39471138567061315,Accepted
LayerCAM,1.0,133.64279174804688,10.021549224853516,0.15199563,0.17046274,0.24379706,0.07817629,0.48458382,0.00029426813,0.0072193034,0.1599432663487692,Accepted
FullGrad,0.9987244606018066,71.35498046875,10.021549224853516,0.07767388,0.091014,0.12795681,0.03940142,0.25961664,0.0,-0.08796961,0.9862603400511173,Accepted
KPCA_CAM,0.9987244606018066,76.603515625,10.021549224853516,0.085824266,0.097708546,0.15553729,0.029386336,0.32121006,0.0,0.17765574,0.9999994451328684,Accepted
FEM,0.9247449040412903,83.89517974853516,10.021549224853516,0.06857653,0.10700915,0.16028318,0.017987488,0.36989057,0.0,0.2125936,0.9999999981672485,Accepted
ShapleyCAM,1.0,302.3058166503906,10.021549224853516,0.36813343,0.3855942,0.5838067,0.18183663,0.85036576,0.0014545321,-0.14206205,0.9999343855851976,Accepted
FinerCAM,1.0,141.38442993164062,10.021549224853516,0.1387713,0.18033728,0.26296172,0.06486198,0.55739105,0.0015066564,0.053622484,0.8664149450032995,Accepted
