Method,Percentage of change,Absolute change of Visualization,Absolute change of Adversarial,Median of change,Mean of change,Upper quartile of change,Lower quartile of change,Upper Whisker,Lower Whisker,Pearson Correlation,p-value,Null Hypothesis
GradCAM,1.0,199.0130157470703,10.916360855102539,0.23639902,0.2538431,0.36351103,0.121527165,0.72613436,0.0004104674,-0.0036387183,0.08102314925827114,Accepted
HiResCAM,1.0,133.3694610595703,10.916360855102539,0.14211585,0.17011411,0.2232511,0.07600096,0.42972586,3.2782555e-05,0.044094004,0.7825215929119946,Accepted
GradCAMElementWise,1.0,81.17897033691406,10.916360855102539,0.08174601,0.10354461,0.14761879,0.039958213,0.3038907,0.0002645105,0.09793103,0.9939358542968496,Accepted
GradCAMPlusPlus,1.0,180.22515869140625,10.916360855102539,0.19908287,0.22987899,0.3385666,0.11390886,0.6580974,0.00016644597,-0.23258293,0.9999999999567651,Accepted
XGradCAM,1.0,124.25509643554688,10.916360855102539,0.11677647,0.15848865,0.22390759,0.05388567,0.47776636,0.00077177584,0.1766637,0.9999993571986364,Accepted
AblationCAM,1.0,233.9438934326172,10.916360855102539,0.26394504,0.29839784,0.4550546,0.116429165,0.92493886,2.8826296e-05,-0.39403266,1.0,Accepted
ScoreCAM,1.0,103.33404541015625,10.916360855102539,0.10294753,0.13180363,0.18570338,0.04882656,0.38881198,0.00012946129,-0.0057928115,0.12864889180888694,Accepted
EigenCAM,1.0,164.846435546875,10.916360855102539,0.188263,0.21026333,0.2825129,0.10405478,0.5487885,0.00041896105,0.062538855,0.9198829691775472,Accepted
EigenGradCAM,1.0,226.47848510742188,10.916360855102539,0.29056156,0.2888756,0.4092609,0.14057052,0.790691,0.00074997544,0.08143404,0.9774102405181899,Accepted
LayerCAM,1.0,81.17897033691406,10.916360855102539,0.08174601,0.10354461,0.14761879,0.039958213,0.3038907,0.0002645105,0.09793103,0.9939358542968496,Accepted
FullGrad,0.9987244606018066,85.51252746582031,10.916360855102539,0.09062773,0.109072104,0.1644681,0.04358317,0.34123257,0.0,0.23881875,0.999999999987518,Accepted
KPCA_CAM,0.8647959232330322,28.646240234375,10.916360855102539,0.029916156,0.03653857,0.05778777,0.007208612,0.13139907,0.0,-0.0012151375,0.027097758535853722,Rejected
FEM,0.9974489808082581,86.98031616210938,10.916360855102539,0.0809086,0.11094428,0.1319984,0.04929442,0.25340584,0.0,0.05494238,0.8757294380583799,Accepted
ShapleyCAM,1.0,273.7129821777344,10.916360855102539,0.28034496,0.34912375,0.5443547,0.13463941,0.9696142,6.5267086e-05,-0.06957628,0.9485116871269217,Accepted
FinerCAM,1.0,225.99624633789062,10.916360855102539,0.26187414,0.28826052,0.40665674,0.13128364,0.8083461,0.00037705898,0.23258062,0.9999999999567458,Accepted
